"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AENJPLPP_01973",0.156074232574738,1.22879329931982,4.0804728567969,0.301139927269213,0.763307795727942,0.999399299569476
"AENJPLPP_01974",0,NA,NA,NA,NA,NA
"AENJPLPP_01975",18.1046109786696,21.2795661640796,3.58839839507798,5.93010134918901,NA,NA
"AENJPLPP_01976",27.9295728375338,-1.79684112309669,2.95035744622635,-0.609024891338146,0.542507940216868,0.999399299569476
"AENJPLPP_01977",0,NA,NA,NA,NA,NA
"AENJPLPP_01978",0,NA,NA,NA,NA,NA
"AENJPLPP_01979",119.199417696838,1.50613344893604,1.85181451136894,0.813328462267341,0.41602976265817,0.999399299569476
"AENJPLPP_01980",0,NA,NA,NA,NA,NA
"AENJPLPP_01981",0,NA,NA,NA,NA,NA
"AENJPLPP_01982",14.7259158692613,-7.28157136419075,3.15746006657275,-2.30614836313496,0.0211023437240979,0.5492815939949
"AENJPLPP_01983",0,NA,NA,NA,NA,NA
